ds,yhat,yhat_lower,yhat_upper
2016-04-19,944.4398049331664,-1487.076063275885,3490.734752414674
2016-04-20,-14.935577509786071,-2409.431226528326,2603.2316721970087
2016-04-21,1106.521939584294,-1568.3487159569602,3653.7796777579247
2016-04-22,1603.6663879955074,-1135.9470060341473,3922.0996298433824
2016-04-23,1265.2663579733132,-1277.6593681715015,3873.8642433181535
2016-04-24,1401.877878700681,-1258.711338029725,3964.8160649260385
2016-04-25,1603.6579074020715,-943.9057266686126,4221.871370625881
2016-04-26,913.656148211973,-1777.02345767161,3479.4675724353324
2016-04-27,-53.08964798413513,-2668.572783938229,2469.685677952795
2016-04-28,1061.6268223213506,-1578.3498503577207,3382.980426026531
2016-04-29,1553.1415311818812,-1045.3047626300802,4279.393882714047
2016-04-30,1210.653354911176,-1292.4848751555226,3788.330288354741
2016-05-01,1345.0844341006666,-1263.1896093917578,3934.419043093384
2016-05-02,1546.883376136678,-1033.9632869400805,3972.795002583815
2016-05-03,859.309261170063,-1675.6867745890954,3555.9028632089935
2016-05-04,-102.47823171195455,-2839.354858677917,2436.6622029106743
2016-05-05,1019.7592333365859,-1500.5287132684368,3676.528119772777
2016-05-06,1521.3000491992411,-1177.4721549610238,4222.411542162197
2016-05-07,1191.1988470541382,-1377.4139924118685,3814.970397065248
2016-05-08,1340.1523174273837,-1404.8894851456307,3974.3829079871266
2016-05-09,1558.310174913896,-1149.9568932510615,4008.9267070714595
2016-05-10,888.5689521387076,-1792.114610912535,3492.548823709559
2016-05-11,-54.32638767187791,-2549.8577045652696,2593.2575337525413
2016-05-12,1087.408423092908,-1581.8370670601596,3819.600389480801
2016-05-13,1608.5721033670943,-833.5231369075018,4065.587882883255
2016-05-14,1297.7282650544646,-1313.588139060524,4004.7951971929742
2016-05-15,1465.085585697204,-1128.4882680822402,4105.123338607541
2016-05-16,1700.322800007946,-732.456017373343,4385.588456404131
2016-05-17,1045.895798272346,-1639.7687341297883,3576.5935494104147
2016-05-18,116.15145282976027,-2478.5662180277445,2785.6120050033337
2016-05-19,1268.529286596773,-1318.9071095671866,3857.9859219319615
2016-05-20,1797.5457148543317,-741.4283800943394,4179.200923290422
2016-05-21,1491.5516564813965,-1159.314502862766,3969.0167327197937
2016-05-22,1660.617785904885,-768.5587206175688,4448.926236851419
2016-05-23,1894.3624126471539,-456.6185242299031,4553.839966625054
2016-05-24,1235.2592409936167,-1318.0722205377922,3585.2251160712844
2016-05-25,297.74966068871777,-2370.6890799735593,2811.5749667376963
2016-05-26,1439.4407751289982,-1210.9631065525793,3871.7296053937785
2016-05-27,1955.0840496707388,-581.0089243435643,4585.123626712913
2016-05-28,1633.3255806699112,-968.9916013171317,4215.738146395374
2016-05-29,1784.5825069395894,-860.1312482430939,4228.519677029696
2016-05-30,1998.8608385916637,-453.0603339272104,4511.297159656746
2016-05-31,1319.0522721878801,-1203.0418386993244,3876.3909596823974
2016-06-01,360.03497795834255,-2225.5886523420927,2847.733145514588
2016-06-02,1479.8599085805315,-1010.2262785653204,4328.009023077012
2016-06-03,1973.7178530819315,-667.3017764707394,4530.382255190243
2016-06-04,1630.6785652749359,-669.1025456658575,4208.735978819105
2016-06-05,1761.5567956212367,-847.2186133438119,4262.726194850443
2016-06-06,1956.72077858305,-424.3108459477971,4479.33818817142
2016-06-07,1259.381011232198,-1377.9520540259007,3766.957251228286
2016-06-08,284.6843665722838,-2216.4651338898757,2921.948380650034
2016-06-09,1390.8955130595355,-1065.0108641227182,3904.6208423890594
2016-06-10,1873.3606831161742,-783.5066255044891,4357.915844350395
2016-06-11,1521.2452986425003,-1289.0979085912693,4125.887424006345
2016-06-12,1645.4002423730062,-858.8876057338356,4230.991589269119
2016-06-13,1836.1722624881413,-650.409203208111,4368.144050488184
2016-06-14,1136.6962054921837,-1358.0347303799065,3682.0855850870653
2016-06-15,161.99410108277516,-2353.769363515263,2819.71175977979
2016-06-16,1270.162599420378,-1371.1330933482034,3899.6861772014718
2016-06-17,1756.3438519471888,-732.6846388691256,4374.215208365427
2016-06-18,1409.4709553940897,-1032.5615554954713,3915.8859852425626
2016-06-19,1540.1425093862983,-909.6224557901418,3942.632471706313
2016-06-20,1738.4415022921025,-717.1894212238215,4294.053082315218
2016-06-21,1047.2359495465246,-1519.7019984439019,3665.8795622026264
2016-06-22,81.28604767572415,-2546.5020017201355,2619.9018490898065
2016-06-23,1198.4391022378147,-1393.0182326825536,3684.2672000972975
2016-06-24,1693.6071040801655,-865.776176677039,4493.281473024594
2016-06-25,1355.517888574066,-1304.4423407792258,3713.1439157655554
2016-06-26,1494.594280157061,-831.1036151252314,4003.1900081755634
2016-06-27,1700.776329646119,-1028.079256826251,4183.100230974905
2016-06-28,1016.8240046778702,-1651.691340894372,3504.650218972305
2016-06-29,57.42507726193253,-2468.8606639900813,2564.248558019626
2016-06-30,1180.3894915686467,-1502.612527750223,3630.1507108720084
2016-07-01,1680.6251539301265,-691.8188857644235,4222.702199240283
2016-07-02,1346.8861866951445,-1343.3856136892648,3863.917202524677
2016-07-03,1489.6481907070972,-1198.0816731809025,4096.685890534007
2016-07-04,1698.9257961260873,-850.9579703649546,4274.601567449903
2016-07-05,1017.570058191783,-1489.717639281616,3662.2697102018487
2016-07-06,60.37065491929343,-2526.719411801756,2617.907171465689
2016-07-07,1185.2443926106346,-1506.6669092201516,3891.8930015662186
2016-07-08,1687.2051858067923,-1167.5207501640614,4330.339483284152
2016-07-09,1355.1067726667459,-1218.914901186211,3942.743956402603
2016-07-10,1499.5129169461286,-980.076488785585,3984.6336756433893
2016-07-11,1710.510563331692,-898.6223405800165,4300.228601857087
2016-07-12,1031.0036639785994,-1749.0379430285777,3539.8373250476193
2016-07-13,75.81276380018971,-2445.4033182021603,2685.9699590582377
2016-07-14,1202.861945773405,-1413.8524894386378,3903.493873951708
2016-07-15,1707.1483604122143,-935.145395042129,4369.250533368504
2016-07-16,1377.485618031807,-1320.3506237193342,3848.4685491353325
2016-07-17,1524.3757724332413,-1134.1537254451184,3963.450182435
2016-07-18,1737.8253008477166,-870.9714440358432,4299.715436744072
2016-07-19,1060.6426987507962,-1475.4790513011887,3703.0222001869365
2016-07-20,107.54264396629765,-2545.909290780973,2663.915701010602
2016-07-21,1236.3381685543072,-1330.3347765296157,3735.5065844586734
2016-07-22,1741.9158757345963,-631.2477225866381,4267.351857862055
2016-07-23,1412.9852753323983,-988.996674011437,4058.5588074024977
2016-07-24,1559.9567499421084,-1225.285793608512,4101.9084884896565
2016-07-25,1772.7633356588176,-810.0055285485822,4446.759601097212
2016-07-26,1094.1637180603202,-1441.863193783626,3698.9364963986827
2016-07-27,138.8511895441536,-2478.486377110965,2734.8696873926124
2016-07-28,1264.6498151965827,-1273.4841589421114,3839.8634618359033
2016-07-29,1766.4926760018814,-851.1703601692246,4524.36521288732
2016-07-30,1433.1731231297101,-1198.769576763882,3906.715540382661
2016-07-31,1575.2234489935563,-916.8557570034247,4204.834086902212
2016-08-01,1782.7360896118607,-802.2293108730183,4291.17552574424
2016-08-02,1098.664728953922,-1632.21202614845,3671.1646200356695
2016-08-03,137.93006256382068,-2415.1420322232316,2896.5207831103257
2016-08-04,1258.6115196788144,-1396.697125430431,3750.6551103282895
2016-08-05,1755.91990457376,-644.277763841593,4343.311313588702
2016-08-06,1418.9420203433513,-1330.8376260886537,4255.352524315002
2016-08-07,1558.511844200234,-1066.775796566792,4364.480447169274
2016-08-08,1765.0235616642465,-687.063774452891,4235.21584075111
2016-08-09,1081.7240471690402,-1382.1387230146363,3714.9531425746627
2016-08-10,123.80978305963072,-2334.802514262795,2677.5932817541884
2016-08-11,1249.6097619227676,-1428.9092037609844,3743.5960962149998
2016-08-12,1754.5495828533058,-525.1551341657038,4389.944360141187
2016-08-13,1427.8880515300912,-1143.0120747627516,3996.045631228085
2016-08-14,1580.5810895998761,-1088.095494774515,4184.230038885292
2016-08-15,1803.0884801534048,-797.1772986364653,4400.607816589628
2016-08-16,1138.661232763336,-1458.0478803416822,3803.7352594031117
2016-08-17,202.4347269629302,-2387.8452564539216,2941.8044567523143
2016-08-18,1352.6093122211344,-1173.55905961043,3903.7944724137124
2016-08-19,1884.413670252046,-641.6267968108456,4228.76839817746
2016-08-20,1586.842304437631,-1080.7523446061145,4022.6379320633855
2016-08-21,1770.5219745935087,-883.8786219853309,4408.727300522358
2016-08-22,2025.5225740340816,-762.6735658362047,4645.631525261452
2016-08-23,1394.650160903188,-1220.0081835790952,4021.4658118095585
2016-08-24,492.5471912438727,-1996.2972050505114,3087.817370285614
2016-08-25,1676.8814837508255,-766.7327969564236,4263.899169315899
2016-08-26,2242.3190410514785,-236.030169277972,4664.897703210085
2016-08-27,1977.2718835901937,-602.6849392728923,4449.0693835003685
2016-08-28,2191.775483272644,-376.552450945141,4823.291225692543
2016-08-29,2475.3110467724446,-19.257818938607553,5251.120200775085
2016-08-30,1870.110103886182,-695.7405446531236,4502.285023908071
2016-08-31,990.2661890299784,-1595.299860716245,3531.8559223221337
2016-09-01,2192.9348903237096,-390.12266945392764,4956.402876214107
2016-09-02,2772.3171461038673,12.829858181471517,5341.265843753594
2016-09-03,2516.4167163466204,127.9776183087773,5030.101230886421
2016-09-04,2734.926209645552,-9.62058521780619,5298.95762547182
2016-09-05,3017.0567360558707,548.6655429314143,5833.062345053172
2016-09-06,2404.848492423446,-172.1827737400165,5213.858311176672
2016-09-07,1512.286953539992,-927.9159686999648,4277.2448540303985
2016-09-08,2696.505864816453,-69.50184977160883,5182.655809804475
2016-09-09,3251.7719155802624,606.4805985315161,5864.03199475416
2016-09-10,2966.2418116259914,509.95394458026897,5378.081765353503
2016-09-11,3149.8465678449247,593.9771862170228,5843.31283946082
2016-09-12,3392.117748438516,925.8744639648194,5823.93599160362
2016-09-13,2735.4932627610506,120.15966245377484,5292.603823897572
2016-09-14,1794.4274741796792,-1049.6237651807699,4358.264071144268
2016-09-15,2926.5869662385476,438.95381557109175,5462.385971777991
2016-09-16,3426.826971781742,795.9268948783329,6046.4774580830845
2016-09-17,3083.939569426093,640.2292938834952,5636.001517031775
2016-09-18,3208.528249849093,620.8918905275582,5828.203977264168
2016-09-19,3390.8241817856474,751.8945784376009,5999.34291477717
2016-09-20,2673.9817739972023,-93.14528152440356,5384.9939250931675
2016-09-21,1673.1785178950677,-933.302976906499,4182.767137044324
2016-09-22,2746.8006312721527,127.57736325781077,5301.186269206041
2016-09-23,3190.409670991272,489.8716243105908,5802.050390147379
2016-09-24,2793.4813642144227,124.19080894622248,5428.504924072126
2016-09-25,2867.2713864878842,407.7576592294632,5425.397316959688
2016-09-26,3002.623521624657,376.0235922706947,5419.894437414415
2016-09-27,2243.2578829314457,-305.148325805647,5010.815702698797
2016-09-28,1204.864242180913,-1206.8023643123367,3862.9322564494983
2016-09-29,2246.282027390159,-360.51683673519267,4868.910735498087
2016-09-30,2663.462178377016,88.88801275543788,5152.496224259332
2016-10-01,2246.2021128604656,-232.29113014817526,5025.993046443154
2016-10-02,2306.0085195847078,-313.20588987032573,4839.579208147729
2016-10-03,2433.903388584255,-10.360051644319869,4954.230293075629
2016-10-04,1673.710923968555,-857.3176101596981,4258.841700139642
2016-10-05,641.1503446202753,-1907.8383435948292,3137.380798047323
2016-10-06,1695.016089243036,-960.1634903515187,4095.7879818333336
2016-10-07,2131.1405692360527,-476.8865964742993,4626.157835491917
2016-10-08,1739.1306782472377,-804.6106004029368,4459.3211437467735
2016-10-09,1830.2327346403554,-601.5862621031149,4312.198120320006
2016-10-10,1995.1412321001037,-560.2297450068683,4639.045362904011
2016-10-11,1277.2890151069194,-1121.0284527222375,3715.332544675696
2016-10-12,291.9438628414596,-2279.176865547118,2904.5356835569746
2016-10-13,1397.392982707012,-1363.2413118595925,3891.576681967325
2016-10-14,1888.9105474600242,-562.4878468956354,4572.023946667914
2016-10-15,1555.4994798904072,-1018.5487935422223,4141.406285196666
2016-10-16,1707.7621588845857,-700.8850266402062,4252.829429534367
2016-10-17,1935.7154201511876,-872.2492084053736,4471.412308860957
2016-10-18,1282.0874640850982,-1316.4026206215353,3928.707860345139
2016-10-19,361.42164515308036,-2287.7231146027407,2977.112634929812
2016-10-20,1531.2686268676814,-931.1904385498166,4201.345909190288
2016-10-21,2086.162008697144,-326.212478017411,4750.749247469445
2016-10-22,1814.3685879646928,-781.3458966040595,4556.947360235938
2016-10-23,2025.7678743475349,-621.3294040965095,4550.09771439599
2016-10-24,2309.6761569666173,-219.63786347827636,4926.446942755315
2016-10-25,1708.1526492579378,-900.2741891226115,4270.095227728938
2016-10-26,835.1125550188676,-1715.0493286677565,3547.6127127378422
2016-10-27,2047.5284531551213,-419.5419752210045,4585.087775948982
2016-10-28,2639.414920373107,-26.931687620775197,5173.572452014812
2016-10-29,2398.5874153080094,-178.69964404883504,5008.110002542761
2016-10-30,2634.5498649568035,-94.58192261650967,5132.226570160728
2016-10-31,2936.3260722131813,419.00669934962934,5427.20751849058
2016-11-01,2345.7722801359528,-163.0322334372234,4810.952449253832
2016-11-02,1476.695572516679,-1170.8296579111932,4031.1754546158804
2016-11-03,2686.059288031189,-39.34301872043,5116.3138510274475
2016-11-04,3267.9702421962247,609.3881201420207,5858.364075522749
2016-11-05,3010.4386108736885,285.177209880924,5482.66208430052
2016-11-06,3223.2647949697193,722.2865408499306,5842.473055554407
2016-11-07,3495.868288946398,879.9627263390478,6084.436589814521
2016-11-08,2870.5958268806007,326.55289316535715,5428.200365372087
2016-11-09,1961.8334626488431,-545.9793357145466,4470.415380632115
2016-11-10,3127.2037809127,711.2339348032921,5578.621533404252
2016-11-11,3661.543097900726,1123.5235541824638,6110.006347772561
2016-11-12,3353.649617167798,824.8862015831688,5819.702592717115
2016-11-13,3514.1570185338323,801.5976715415953,6222.478076510942
2016-11-14,3733.348707512072,1238.8246058168925,6565.348223725744
2016-11-15,3054.4502472631875,606.2575723588122,5777.876020493227
2016-11-16,2092.7249179110668,-534.81235170576,4812.798866204053
2016-11-17,3206.6539229634586,619.1681576622353,5807.912087889428
2016-11-18,3691.896453330456,1079.3288301911189,6356.277939312704
2016-11-19,3338.020946510901,900.1557568376423,5759.575597696069
2016-11-20,3456.362404073445,1065.8107385370572,6068.434117537432
2016-11-21,3637.8213827794652,1004.4276667931895,6203.365081034586
2016-11-22,2926.142562870531,554.260078069913,5586.634226628479
2016-11-23,1936.9982031350576,-571.778649681823,4490.035008588911
2016-11-24,3029.1583404394673,396.33311304133167,5594.399262721058
2016-11-25,3498.4432455635197,1093.7207397485183,6045.976811236927
2016-11-26,3134.449728259874,539.4451977485028,5632.4875656968925
2016-11-27,3248.4063556468977,579.9030611265365,5897.2681484609775
2016-11-28,3430.9733384779292,1035.3501624161202,6063.340564151714
2016-11-29,2725.5250603492555,298.27080945127204,5050.321164566095
2016-11-30,1747.2405586667248,-897.2618374267388,4466.386181138624
2016-12-01,2854.2837396341442,105.81467184584494,5416.248006194544
2016-12-02,3341.768687729217,789.2304263351812,5942.5795728330295
2016-12-03,2998.5014370865847,375.9944247352853,5606.8029870322
2016-12-04,3134.852971787864,453.6872485563617,5784.963602524848
2016-12-05,3340.5788466405656,899.8493248016163,5966.862608212547
2016-12-06,2658.122981325567,-169.3852943465074,5097.740380270335
2016-12-07,1701.730464576039,-778.5613729821804,4174.508368997105
2016-12-08,2828.6506386572014,269.56000792101895,5287.83916609483
2016-12-09,3333.125284904679,943.5729324316958,6056.727703985921
2016-12-10,3003.1527229928815,191.8425208936319,5566.839061735508
2016-12-11,3148.382037879422,564.7051326978589,5847.67199549456
2016-12-12,3357.952268624662,827.7512611770366,5987.365286538453
2016-12-13,2673.81362447466,137.5727528325163,5281.02656580446
2016-12-14,1709.8550611501712,-945.4229692994257,4105.121191327012
2016-12-15,2823.119080711954,405.1276399717495,5349.797782659163
2016-12-16,3307.798217906401,708.688069176194,5907.8908233651955
2016-12-17,2952.0037473358498,424.9276932522355,5741.989361874095
2016-12-18,3065.6606300322237,467.7921862257893,5829.864633743828
2016-12-19,3238.343447920184,898.90120234543,5866.619811259137
2016-12-20,2512.590360434388,-195.26254603581177,5158.6521689985875
2016-12-21,1503.0195416250244,-1065.1415167878038,4022.8191496491595
2016-12-22,2567.5291431820215,-137.1924485729284,5199.026087303717
2016-12-23,3001.2755416715468,484.65107767771315,5793.483676241316
2016-12-24,2593.420788132483,67.28204709462929,5211.455685455304
2016-12-25,2655.0037453597392,-69.46331665134647,5288.225849697562
2016-12-26,2776.7502012277587,296.9012552631982,5270.620804086323
2016-12-27,2002.3595927158312,-616.03901127559,4517.03827713502
2016-12-28,947.593446090245,-1751.9947344679583,3466.948030858331
2016-12-29,1971.4472566673899,-547.3362917913848,4618.208975276075
2016-12-30,2370.101258972044,-29.598753614034482,4891.972909898363
2016-12-31,1933.641694878686,-700.3717471447338,4580.311806165094
2017-01-01,1973.907734094355,-488.4181748463189,4521.181920290849
2017-01-02,2082.279966470688,-579.5352335390378,4698.120242888766
2017-01-03,1302.9486775520518,-1121.6979536174604,3664.7305675559824
2017-01-04,251.98751950897872,-2229.776720877896,2819.5439622554413
2017-01-05,1288.514723663526,-1235.801060795575,3666.024529248591
2017-01-06,1708.637632292035,-778.3157658824865,4410.01666140938
2017-01-07,1302.1723783756138,-1090.3715293382518,3832.9671429475243
2017-01-08,1380.4939760203977,-1356.2073462515582,3785.167036721885
2017-01-09,1534.3327320923572,-908.1352476429774,4268.114563345115
2017-01-10,807.055062950192,-1832.4903291117046,3327.913754509688
2017-01-11,-186.24591612893846,-2916.782651402487,2450.0509086817547
2017-01-12,912.4317604843037,-1775.7437767137303,3521.8687605466894
2017-01-13,1397.9679381048823,-1157.526316969947,3870.036995423033
2017-01-14,1058.867521477561,-1444.4908341365426,3454.651009174503
2017-01-15,1205.1404299115438,-1298.2942355214452,3836.1858365140315
2017-01-16,1426.1295341416246,-1145.2274252179025,4037.108641550991
2017-01-17,763.8239052214219,-1891.7689970907572,3205.319569514605
2017-01-18,-168.01804148182555,-2790.926938931198,2360.8731592714166
2017-01-19,987.3454860273514,-1566.343201324326,3491.726489172451
2017-01-20,1523.6391053259026,-1158.9127511039146,4032.0098650895634
2017-01-21,1228.3456383771834,-1449.3812474210638,3914.4931997028207
2017-01-22,1410.6113336361566,-1270.0932192728078,4197.70360823937
2017-01-23,1659.0954923799868,-1045.5480317686633,3955.766847027695
2017-01-24,1015.301267034745,-1596.6049641902607,3672.4989901243985
2017-01-25,92.71174980180263,-2646.753869842191,2758.2856669989415
2017-01-26,1248.0120189502402,-1479.8453162761593,3678.268853915753
2017-01-27,1775.0912932956803,-892.425981989091,4255.951708902634
2017-01-28,1461.8158869294978,-1017.1512978111942,3969.6198450408265
2017-01-29,1617.9266137483276,-1074.6315851082943,4316.633626839003
2017-01-30,1832.8754993330504,-815.53706536507,4334.369720464601
2017-01-31,1149.1388203201539,-1600.6592400458924,3665.786174233031
2017-02-01,181.33099199074877,-2367.3350051938423,2791.753027544328
2017-02-02,1287.4004571275707,-1161.4824602153317,4059.1169020225793
2017-02-03,1762.602484050116,-682.9070210536496,4221.694526467379
2017-02-04,1396.2399780473024,-883.2854944318286,3992.833575137075
2017-02-05,1499.5270088447714,-966.5382092920967,4145.7420727063045
2017-02-06,1663.3905835020614,-833.4531787162367,4178.84473482294
2017-02-07,931.7485572602872,-1746.9903155868515,3385.603539045332
2017-02-08,-79.41094580620165,-2530.849567617601,2425.581618485724
2017-02-09,989.1333881517172,-1638.8142965265208,3615.439335514839
2017-02-10,1433.7781944567428,-1097.596691165075,4031.4327265093925
2017-02-11,1044.8086243754726,-1519.0573659583765,3322.366371105383
2017-02-12,1134.2379789155993,-1437.8706316211535,3695.346184550735
2017-02-13,1293.5898947642,-1292.0140433686283,3876.6915077222875
2017-02-14,567.1614528329048,-1930.0334094661007,3010.6326439431496
2017-02-15,-428.9070580219966,-3205.6462743641864,1898.0753148232318
2017-02-16,664.5265026066936,-2180.79961227981,3104.5027366997188
2017-02-17,1143.5494626989598,-1524.181809380672,3458.5664164095388
2017-02-18,797.9141855814855,-1748.6215400539984,3378.54416107446
2017-02-19,938.8896395508606,-1599.235031259971,3545.622368197498
2017-02-20,1157.06050633727,-1415.2288094445703,3795.46414879121
2017-02-21,495.611781141183,-1921.6882555541229,3068.290603935756
2017-02-22,-430.57593193140815,-3196.736451095468,2019.1611395895368
2017-02-23,736.2611692198807,-1669.3862294501648,3089.381445710429
2017-02-24,1290.745071937924,-1264.2090418857551,3894.877115116105
2017-02-25,1021.1093817333474,-1579.935053038973,3616.1560802455483
2017-02-26,1237.0855951464991,-1111.6599312029512,3756.071271301457
2017-02-27,1527.7371899811678,-1080.6093618343248,4067.9024663358987
2017-02-28,934.7786438563744,-1539.7432308206664,3618.8269840227185
2017-03-01,71.70376153774146,-2501.31688558776,2678.2416318296623
2017-03-02,1295.0041253341687,-1093.089521761676,3907.825536678676
2017-03-03,1898.1720474642016,-606.6602061529455,4503.75767643103
2017-03-04,1668.4784229023703,-789.3367427398408,4122.376559393468
2017-03-05,1914.8793199540369,-459.6118163872213,4472.665460404938
2017-03-06,2225.865834624568,-403.0281392231674,4498.966829479178
2017-03-07,1642.7939842624728,-731.6044796406754,4210.276836995256
2017-03-08,779.0188091232058,-1648.237815127801,3406.85143807082
2017-03-09,1991.1134120692252,-532.7071642237568,4388.706435396875
2017-03-10,2572.8673600862307,224.2044026691753,5062.683788296164
2017-03-11,2312.0550174553164,-274.5658180349783,5113.0973705144115
2017-03-12,2518.3279400404526,64.50942650079887,4874.6117557529315
2017-03-13,2781.046261421779,413.6344550418932,5478.381932409333
2017-03-14,2142.5863859870087,-409.7754919918478,4625.166675152542
2017-03-15,1217.4495799614833,-1575.4559688880183,3789.536219271861
2017-03-16,2363.453195061907,-416.5618548311282,4999.066629228043
2017-03-17,2875.6993249288475,504.60669228354027,5314.987797419406
2017-03-18,2543.312386218137,107.12551355184476,5034.4795017632305
2017-03-19,2677.300486538754,111.81089654795464,5243.192825260836
2017-03-20,2868.3562719546594,299.25303458475145,5442.778376755576
2017-03-21,2160.135273081021,-360.2121655759656,4732.885338016486
2017-03-22,1168.3372064200337,-1510.7188843292217,3682.7366846066193
2017-03-23,2251.8722605346743,-470.5686223894748,4939.500800228516
2017-03-24,2706.8080681943443,67.06250065282309,5253.479995717919
2017-03-25,2323.0891579804947,-341.10255108390936,5130.634581275118
2017-03-26,2412.384154159049,-183.33719495761284,4828.677407820608
2017-03-27,2565.876682834448,246.4510744020366,5233.907734773551
2017-03-28,1827.5381562586322,-544.6120821626885,4427.022754965138
2017-03-29,813.2079301858066,-1739.233285892716,3173.3200698632163
2017-03-30,1881.7627884382268,-707.5306437732835,4448.880805388224
2017-03-31,2329.0712706823856,-590.5962800688906,4922.684701110582
2017-04-01,1944.7243486294037,-573.9326247065069,4587.8407674661075
2017-04-02,2039.897337530646,-693.5948803861803,4573.685588059704
2017-04-03,2205.158536988357,-217.71313626944772,4831.7552711152375
2017-04-04,1483.7622405501781,-1167.6405257706535,4123.092854758895
2017-04-05,490.75102348120004,-2142.2547127951275,2927.175465891664
2017-04-06,1584.148640579947,-964.9910446065868,4137.24857693834
2017-04-07,2058.938408236241,-284.9474974448924,4777.710507227272
2017-04-08,1703.817931848597,-955.3553720316451,4271.822552651201
2017-04-09,1829.0844362891753,-543.2211396332392,4421.696903912543
2017-04-10,2024.4655956214247,-569.3319821850909,4429.389365508704
2017-04-11,1332.43295035103,-1243.838082860953,3710.4800914118478
2017-04-12,367.3223308821971,-2195.542171376287,2808.955649951483
2017-04-13,1486.54220068717,-1083.3221280135872,4167.976798463044
2017-04-14,1984.5644572016745,-504.24881826828073,4606.670164777926
2017-04-15,1649.6883047899692,-799.3666802847401,4359.260815827417
2017-04-16,1791.931305083614,-903.1416631454426,4442.634408029388
2017-04-17,2000.8624448806129,-512.6084006102724,4772.930942925821
2017-04-18,1318.914349841959,-1375.4104186285333,3980.3990802088315
2017-04-19,360.4991954028169,-2108.350541389265,2938.9861145400228
2017-04-20,1483.2094483976268,-1008.2504798269545,4011.7956157820295
2017-04-21,1981.798276674527,-827.1084589336225,4383.152589110178
2017-04-22,1644.9306097723966,-954.2903568492649,4236.9011212236355
2017-04-23,1783.0593825039914,-698.9719850472569,4388.578696580565
2017-04-24,1986.24227287305,-584.3715791609523,4466.597800890406
2017-04-25,1297.436564705326,-1252.0947726908291,3858.265197615087
2017-04-26,331.5972047048649,-2208.9849283777203,3029.0733791894695
2017-04-27,1446.8597072580687,-858.8463634180632,3908.6805436548693
2017-04-28,1938.5032510859287,-606.848801219194,4482.529216337234
2017-04-29,1595.6854307652675,-1112.8440185755856,4233.154001760424
2017-04-30,1729.3036352214094,-800.9834455179894,4225.329302288022
2017-05-01,1929.7987537738666,-661.0008666256919,4592.915238506412
2017-05-02,1240.4391682368855,-1531.2737588757582,3580.443517392957
2017-05-03,276.410360086179,-2214.369835023937,2894.9492836154527
2017-05-04,1395.9919705626526,-1177.819637044232,3904.559968566241
2017-05-05,1894.517764144903,-571.5930567606894,4530.131714795203
2017-05-06,1561.109984984828,-976.6604114646071,4085.3893945063664
2017-05-07,1706.5430264982615,-864.5984269028147,4238.619176842535
2017-05-08,1921.0519870853143,-736.7630155829811,4427.938521603171
2017-05-09,1247.6238727306386,-1151.5566027991106,3660.5326307896717
2017-05-10,301.09651453534025,-2293.42637122445,2833.4758622109216
2017-05-11,1439.3467237789655,-1187.3505068776926,3878.2581127998687
2017-05-12,1957.26277537245,-738.7175820761987,4587.761745431874
2017-05-13,1643.4923168818598,-1109.9976968069896,4150.415845924236
2017-05-14,1808.3202096742082,-764.5758642692408,4249.205299176313
2017-05-15,2041.4914529214236,-656.4605086150691,4466.6164637565325
2017-05-16,1385.5165323832825,-1555.0715431145284,3911.8094789615075
2017-05-17,454.78385882784823,-1947.300462085409,3049.2194088612277
2017-05-18,1606.7604421521291,-1070.6949419280995,4245.170346877696
2017-05-19,2135.975552675196,-256.71615243302745,4732.545215787377
2017-05-20,1830.7781734016428,-546.1582342622261,4143.883241352301
2017-05-21,2001.222509952263,-511.82121730108867,4589.495396247962
2017-05-22,2236.8965284463497,-497.8172013093966,4631.552915940962
2017-05-23,1580.2307460054353,-1014.5942528740053,4058.0862090223004
2017-05-24,645.6118868723854,-1848.0170714604094,3218.173442391801
2017-05-25,1790.5825637154887,-694.4805576792407,4201.898020296483
2017-05-26,2309.8218127734212,-373.0986939752344,4795.183073660963
2017-05-27,1991.8974236981865,-529.5220620949635,4585.005082952402
2017-05-28,2147.1445226750575,-403.6890630459034,4909.670003945243
2017-05-29,2365.4856186796624,-190.19981417230022,4950.598455756063
2017-05-30,1689.72961712697,-940.1093258548524,4282.362626142204
2017-05-31,734.6747240693505,-1781.0637181077286,3381.8302189145115
2017-06-01,1858.2967317425823,-629.6785441517538,4533.692056309583
2017-06-02,2355.7178560708344,-215.73929264271902,4947.924088101706
2017-06-03,2015.9474093931356,-371.84279041551,4583.572067248923
2017-06-04,2149.749099711527,-473.09165263613704,4740.659883480076
2017-06-05,2347.4504798209637,-411.9938283406398,4978.54716446067
2017-06-06,1652.2323359159968,-851.8748937775243,4047.193914838685
2017-06-07,679.2231882175267,-1870.672768648869,3206.6787539662223
2017-06-08,1786.6806013394307,-668.1812534763179,4433.070906867704
2017-06-09,2269.9546341121254,-380.78879234443264,4901.470664376411
2017-06-10,1918.2248200071783,-777.3031193927452,4296.621096057199
2017-06-11,2042.365523837588,-594.0242852675913,4727.278823507823
2017-06-12,2232.755198850934,-666.665770569346,4625.681157123803
2017-06-13,1532.5672819178399,-909.7495111269191,3990.094285226762
2017-06-14,556.8677979801603,-2021.2022093459027,3161.9117247664117
2017-06-15,1663.8012245066643,-841.8980564344198,4288.059785953304
2017-06-16,2148.5597590169755,-303.64133038040893,4707.092354083293
